time,distance,kf[0].R,kf_distance[0],tune_q[0],,
330.836,11.05000019,6.04E-05,11.04308224,1.00E-08,,
330.837,11.05000019,6.04E-05,11.04317093,1.00E-08,,
330.838,11.05000019,6.04E-05,11.04325867,1.00E-08,,
330.839,11.05000019,6.04E-05,11.0433445,1.00E-08,,
330.84,11.05000019,6.04E-05,11.04342937,1.00E-08,,
330.841,11.05000019,6.04E-05,11.0435133,1.00E-08,,
330.842,11.05000019,6.04E-05,11.04359627,1.00E-08,,
330.843,11.05000019,6.04E-05,11.04367828,1.00E-08,,
330.844,11.05000019,6.04E-05,11.04375935,1.00E-08,,
330.845,11.05000019,6.04E-05,11.04383945,1.00E-08,,
330.846,11.05000019,6.04E-05,11.04391861,1.00E-08,,
330.847,11.05000019,6.04E-05,11.04399681,1.00E-08,,
330.848,11.05000019,6.04E-05,11.0440731,1.00E-08,,
330.849,11.05000019,6.04E-05,11.04414845,1.00E-08,,
330.85,11.05000019,6.04E-05,11.04422283,1.00E-08,,
330.851,11.05000019,6.04E-05,11.04429626,1.00E-08,,
330.852,11.05000019,6.04E-05,11.04436874,1.00E-08,,
330.853,11.05000019,6.04E-05,11.04444027,1.00E-08,,
330.854,11.05000019,6.04E-05,11.0445118,1.00E-08,,
330.855,11.05000019,6.04E-05,11.04458237,1.00E-08,,
330.856,11.05000019,6.04E-05,11.04465199,1.00E-08,,
330.857,11.05000019,6.04E-05,11.04472065,1.00E-08,,
330.858,11.05000019,6.04E-05,11.04478836,1.00E-08,,
330.859,11.05000019,6.04E-05,11.04485512,1.00E-08,,
330.86,11.05000019,6.04E-05,11.04492092,1.00E-08,,
330.861,11.05000019,6.04E-05,11.04498577,1.00E-08,,
330.862,11.05000019,6.04E-05,11.04504967,1.00E-08,,
330.863,11.05000019,6.04E-05,11.04511261,1.00E-08,,
330.864,11.05000019,6.04E-05,11.04517555,1.00E-08,,
330.865,11.05000019,6.04E-05,11.04523754,1.00E-08,,
330.866,11.05000019,6.04E-05,11.04529858,1.00E-08,,
330.867,11.05000019,6.04E-05,11.04535866,1.00E-08,,
330.868,11.05000019,6.04E-05,11.04541779,1.00E-08,,
330.869,11.05000019,6.04E-05,11.04547596,1.00E-08,,
330.87,11.05000019,6.04E-05,11.04553413,1.00E-08,,
330.871,11.05000019,6.04E-05,11.04559135,1.00E-08,,
330.872,11.05000019,6.04E-05,11.04564762,1.00E-08,,
330.873,11.05000019,6.04E-05,11.04570293,1.00E-08,,
330.874,11.05000019,6.04E-05,11.04575825,1.00E-08,,
330.875,11.05000019,6.04E-05,11.04581261,1.00E-08,,
330.876,11.05000019,6.04E-05,11.04586601,1.00E-08,,
330.877,11.05000019,6.04E-05,11.04591846,1.00E-08,,
330.878,11.05000019,6.04E-05,11.04597092,1.00E-08,,
330.879,11.05000019,6.04E-05,11.04602242,1.00E-08,,
330.88,11.05000019,6.04E-05,11.04607296,1.00E-08,,
330.881,11.05000019,6.04E-05,11.0461235,1.00E-08,,
330.882,11.05000019,6.04E-05,11.0461731,1.00E-08,,
330.883,11.05000019,6.04E-05,11.04622173,1.00E-08,,
330.884,11.05000019,6.04E-05,11.04627037,1.00E-08,,
330.885,11.05000019,6.04E-05,11.04631805,1.00E-08,,
330.886,11.05000019,6.04E-05,11.04636478,1.00E-08,,
330.887,11.05000019,6.04E-05,11.04641151,1.00E-08,,
330.888,11.05000019,6.04E-05,11.04645729,1.00E-08,,
330.889,11.05000019,6.04E-05,11.04650211,1.00E-08,,
330.89,11.05000019,6.04E-05,11.04654694,1.00E-08,,
330.891,11.05000019,6.04E-05,11.04659081,1.00E-08,,
