time,distance,kf_distance[0],kf_msd[0].R,sigma_a[0]
10.014,11.03300095,10.70454216,6.04E-05,0.048
10.015,11.03300095,10.70734119,6.04E-05,0.048
10.016,11.03300095,10.71022224,6.04E-05,0.048
10.017,10.03000069,10.67704201,6.04E-05,0.048
10.018,10.03000069,10.64459705,6.04E-05,0.048
10.019,10.03000069,10.6128788,6.04E-05,0.048
10.02,10.03000069,10.58187771,6.04E-05,0.048
10.021,10.03000069,10.55158424,6.04E-05,0.048
10.022,10.03000069,10.52199173,6.04E-05,0.048
10.023,10.03000069,10.49308968,6.04E-05,0.048
10.024,10.03000069,10.4648695,6.04E-05,0.048
10.025,10.03000069,10.43732357,6.04E-05,0.048
10.026,10.03000069,10.41044235,6.04E-05,0.048
10.027,10.03000069,10.38421822,6.04E-05,0.048
10.028,10.03000069,10.35864162,6.04E-05,0.048
10.029,10.03000069,10.33370399,6.04E-05,0.048
10.03,10.03000069,10.3093977,6.04E-05,0.048
10.031,10.03000069,10.28571415,6.04E-05,0.048
10.032,10.03000069,10.26264477,6.04E-05,0.048
10.033,10.03000069,10.24018097,6.04E-05,0.048
10.034,10.03000069,10.21831417,6.04E-05,0.048
10.035,10.03000069,10.19703674,6.04E-05,0.048
10.036,10.03000069,10.17634106,6.04E-05,0.048
10.037,10.03000069,10.15621758,6.04E-05,0.048
10.038,10.03000069,10.13665771,6.04E-05,0.048
10.039,10.03000069,10.11765575,6.04E-05,0.048
10.04,10.03000069,10.0992012,6.04E-05,0.048
10.041,10.03000069,10.08128738,6.04E-05,0.048
10.042,10.03000069,10.06390572,6.04E-05,0.048
10.043,10.03000069,10.04704857,6.04E-05,0.048
10.044,10.03000069,10.03070831,6.04E-05,0.048
10.045,10.03000069,10.01487637,6.04E-05,0.048
10.046,10.03000069,9.999545097,6.04E-05,0.048
10.047,10.03000069,9.984706879,6.04E-05,0.048
10.048,10.03000069,9.97035408,6.04E-05,0.048
10.049,10.03000069,9.956479073,6.04E-05,0.048
10.05,10.03000069,9.943074226,6.04E-05,0.048
10.051,10.03000069,9.930131912,6.04E-05,0.048
10.052,10.03000069,9.917643547,6.04E-05,0.048
10.053,10.03000069,9.905603409,6.04E-05,0.048
10.054,10.03000069,9.894002914,6.04E-05,0.048
10.055,10.03000069,9.882834435,6.04E-05,0.048
10.056,10.03000069,9.872092247,6.04E-05,0.048
10.057,10.03000069,9.861766815,6.04E-05,0.048
10.058,10.03000069,9.851853371,6.04E-05,0.048
10.059,10.03000069,9.842342377,6.04E-05,0.048
10.06,10.03000069,9.833228111,6.04E-05,0.048
10.061,10.03000069,9.824502945,6.04E-05,0.048
10.062,10.03000069,9.816160202,6.04E-05,0.048
10.063,10.03000069,9.808192253,6.04E-05,0.048
10.064,10.03000069,9.800592422,6.04E-05,0.048
10.065,10.03000069,9.793354988,6.04E-05,0.048
10.066,10.03000069,9.786471367,6.04E-05,0.048
10.067,10.03000069,9.779935837,6.04E-05,0.048
10.068,10.03000069,9.773741722,6.04E-05,0.048
10.069,10.03000069,9.767881393,6.04E-05,0.048
10.07,10.03000069,9.762349129,6.04E-05,0.048
10.071,10.03000069,9.757138252,6.04E-05,0.048
10.072,10.03000069,9.752243042,6.04E-05,0.048
10.073,10.03000069,9.747654915,6.04E-05,0.048
10.074,10.03000069,9.743369102,6.04E-05,0.048
10.075,10.03000069,9.739378929,6.04E-05,0.048
10.076,10.03000069,9.735678673,6.04E-05,0.048
10.077,10.03000069,9.732260704,6.04E-05,0.048
10.078,10.03000069,9.729121208,6.04E-05,0.048
10.079,10.03000069,9.726251602,6.04E-05,0.048
10.08,10.03000069,9.723647118,6.04E-05,0.048
10.081,10.03000069,9.721301079,6.04E-05,0.048
10.082,10.03000069,9.719208717,6.04E-05,0.048
10.083,10.03000069,9.717363358,6.04E-05,0.048
10.084,10.03000069,9.715759277,6.04E-05,0.048
10.085,10.03000069,9.714390755,6.04E-05,0.048
10.086,10.03000069,9.713252068,6.04E-05,0.048
10.087,10.03000069,9.712338448,6.04E-05,0.048
10.088,10.03000069,9.711643219,6.04E-05,0.048
10.089,10.03000069,9.711161613,6.04E-05,0.048
10.09,10.03000069,9.710886955,6.04E-05,0.048
10.091,10.03000069,9.71081543,6.04E-05,0.048
10.092,10.03000069,9.710941315,6.04E-05,0.048
10.093,10.03000069,9.711258888,6.04E-05,0.048
10.094,10.03000069,9.711763382,6.04E-05,0.048
10.095,10.03000069,9.712449074,6.04E-05,0.048
10.096,10.03000069,9.713311195,6.04E-05,0.048
10.097,10.03000069,9.714344978,6.04E-05,0.048
10.098,10.03000069,9.715545654,6.04E-05,0.048
10.099,10.03000069,9.716907501,6.04E-05,0.048
10.1,10.03000069,9.718426704,6.04E-05,0.048
10.101,10.03000069,9.720098495,6.04E-05,0.048
10.102,10.03000069,9.721917152,6.04E-05,0.048
10.103,10.03000069,9.723877907,6.04E-05,0.048
10.104,10.03000069,9.725977898,6.04E-05,0.048
10.105,10.03000069,9.728211403,6.04E-05,0.048
10.106,10.03000069,9.730573654,6.04E-05,0.048
10.107,10.03000069,9.733060837,6.04E-05,0.048
10.108,10.03000069,9.735668182,6.04E-05,0.048
10.109,10.03000069,9.73839283,6.04E-05,0.048
10.11,10.03000069,9.741228104,6.04E-05,0.048
10.111,10.03000069,9.744172096,6.04E-05,0.048
10.112,10.03000069,9.747220039,6.04E-05,0.048
10.113,10.03000069,9.750367165,6.04E-05,0.048
10.114,10.03000069,9.753610611,6.04E-05,0.048
10.115,10.03000069,9.75694561,6.04E-05,0.048
10.116,10.03000069,9.760368347,6.04E-05,0.048
10.117,10.03000069,9.763875961,6.04E-05,0.048
10.118,10.03000069,9.767463684,6.04E-05,0.048
10.119,10.03000069,9.771128654,6.04E-05,0.048
10.12,10.03000069,9.774866104,6.04E-05,0.048
10.121,10.03000069,9.778673172,6.04E-05,0.048
10.122,10.03000069,9.782546997,6.04E-05,0.048
10.123,10.03000069,9.786483765,6.04E-05,0.048
10.124,10.03000069,9.79047966,6.04E-05,0.048
10.125,10.03000069,9.794530869,6.04E-05,0.048
10.126,10.03000069,9.798635483,6.04E-05,0.048
10.127,10.03000069,9.802789688,6.04E-05,0.048
10.128,10.03000069,9.806990623,6.04E-05,0.048
10.129,10.03000069,9.811234474,6.04E-05,0.048
10.13,10.03000069,9.815518379,6.04E-05,0.048
10.131,10.03000069,9.819840431,6.04E-05,0.048
10.132,10.03000069,9.824196815,6.04E-05,0.048
10.133,10.03000069,9.828584671,6.04E-05,0.048
10.134,10.03000069,9.833001137,6.04E-05,0.048
10.135,10.03000069,9.837443352,6.04E-05,0.048
10.136,10.03000069,9.841909409,6.04E-05,0.048
10.137,9.690000534,9.834145546,6.04E-05,0.048
10.138,9.690000534,9.826623917,6.04E-05,0.048
10.139,9.690000534,9.819339752,6.04E-05,0.048
10.14,9.690000534,9.812288284,6.04E-05,0.048
10.141,9.690000534,9.805464745,6.04E-05,0.048
10.142,9.690000534,9.792485237,6.04E-05,0.048
10.144,9.690000534,9.786319733,6.04E-05,0.048
10.145,9.690000534,9.78036499,6.04E-05,0.048
10.146,9.690000534,9.774617195,6.04E-05,0.048
10.147,9.690000534,9.769072533,6.04E-05,0.048
10.148,9.690000534,9.763725281,6.04E-05,0.048
10.149,9.690000534,9.758572578,6.04E-05,0.048
10.149,9.690000534,9.753609657,6.04E-05,0.048
10.15,9.690000534,9.753609657,6.04E-05,0.048
10.151,9.690000534,9.748832703,6.04E-05,0.048
10.152,9.690000534,9.744238853,6.04E-05,0.048
10.153,9.690000534,9.739823341,6.04E-05,0.048
10.154,9.690000534,9.735582352,6.04E-05,0.048
10.155,9.690000534,9.731511116,6.04E-05,0.048
10.156,9.690000534,9.727608681,6.04E-05,0.048
10.157,9.690000534,9.72386837,6.04E-05,0.048
10.158,9.690000534,9.720288277,6.04E-05,0.048
10.159,9.690000534,9.716864586,6.04E-05,0.048
10.16,9.690000534,9.713593483,6.04E-05,0.048
10.161,9.690000534,9.710471153,6.04E-05,0.048
10.162,9.690000534,9.707494736,6.04E-05,0.048
10.163,9.690000534,9.704660416,6.04E-05,0.048
10.164,9.690000534,9.701965332,6.04E-05,0.048
10.165,9.690000534,9.699406624,6.04E-05,0.048
10.166,9.690000534,9.696979523,6.04E-05,0.048
10.167,9.690000534,9.694681168,6.04E-05,0.048
10.168,9.690000534,9.692509651,6.04E-05,0.048
10.169,9.690000534,9.690461159,6.04E-05,0.048
10.17,9.690000534,9.688531876,6.04E-05,0.048
10.171,9.690000534,9.686718941,6.04E-05,0.048
10.172,9.690000534,9.685020447,6.04E-05,0.048
10.173,9.690000534,9.683432579,6.04E-05,0.048
10.174,9.690000534,9.68195343,6.04E-05,0.048
10.175,9.690000534,9.680578232,6.04E-05,0.048
10.176,9.690000534,9.67930603,6.04E-05,0.048
10.177,9.690000534,9.678133011,6.04E-05,0.048
10.178,9.690000534,9.677056313,6.04E-05,0.048
10.179,9.690000534,9.676074028,6.04E-05,0.048
10.18,9.690000534,9.675183296,6.04E-05,0.048
10.181,9.690000534,9.674380302,6.04E-05,0.048
10.182,9.690000534,9.673664093,6.04E-05,0.048
10.183,9.690000534,9.673031807,6.04E-05,0.048
10.184,9.690000534,9.672480583,6.04E-05,0.048
10.185,9.690000534,9.672007561,6.04E-05,0.048
10.186,9.690000534,9.671611786,6.04E-05,0.048
10.187,9.690000534,9.67128849,6.04E-05,0.048
10.188,9.690000534,9.671037674,6.04E-05,0.048
10.189,9.690000534,9.670856476,6.04E-05,0.048
10.19,9.690000534,9.670741081,6.04E-05,0.048
10.191,9.690000534,9.67069149,6.04E-05,0.048
10.192,9.690000534,9.670703888,6.04E-05,0.048
10.193,9.690000534,9.670777321,6.04E-05,0.048
10.194,9.690000534,9.670908928,6.04E-05,0.048
10.195,9.690000534,9.671095848,6.04E-05,0.048
10.196,9.690000534,9.671338081,6.04E-05,0.048
10.197,8.687000275,9.635494232,6.04E-05,0.048
10.198,8.687000275,9.60036087,6.04E-05,0.048
10.199,8.687000275,9.565929413,6.04E-05,0.048
10.2,8.687000275,9.532193184,6.04E-05,0.048
10.201,8.687000275,9.499141693,6.04E-05,0.048
10.202,8.687000275,9.466770172,6.04E-05,0.048
10.203,8.687000275,9.43506813,6.04E-05,0.048
10.204,8.687000275,9.404028893,6.04E-05,0.048
10.205,8.687000275,9.373644829,6.04E-05,0.048
10.206,8.687000275,9.34390831,6.04E-05,0.048
10.207,8.687000275,9.314810753,6.04E-05,0.048
10.208,8.687000275,9.286344528,6.04E-05,0.048
10.209,8.687000275,9.25850296,6.04E-05,0.048
10.21,8.687000275,9.231277466,6.04E-05,0.048
10.211,8.687000275,9.204660416,6.04E-05,0.048
10.212,8.687000275,9.178645134,6.04E-05,0.048
10.213,8.687000275,9.153223991,6.04E-05,0.048
10.214,8.687000275,9.128388405,6.04E-05,0.048
10.215,8.687000275,9.104131699,6.04E-05,0.048
10.216,8.687000275,9.080446243,6.04E-05,0.048
10.218,8.687000275,9.034760475,6.04E-05,0.048
10.219,8.687000275,9.012744904,6.04E-05,0.048
10.219,8.687000275,9.012744904,6.04E-05,0.048
10.22,8.687000275,8.991271973,6.04E-05,0.048
10.221,8.687000275,8.970333099,6.04E-05,0.048
10.222,8.687000275,8.949922562,6.04E-05,0.048
10.223,8.687000275,8.930031776,6.04E-05,0.048
10.224,8.687000275,8.910654068,6.04E-05,0.048
10.225,8.687000275,8.891782761,6.04E-05,0.048
10.226,8.687000275,8.873411179,6.04E-05,0.048
10.227,8.687000275,8.855530739,6.04E-05,0.048
10.228,8.687000275,8.838135719,6.04E-05,0.048
10.229,8.687000275,8.821219444,6.04E-05,0.048
10.23,8.687000275,8.804774284,6.04E-05,0.048
10.231,8.687000275,8.78879261,6.04E-05,0.048
10.232,8.687000275,8.7732687,6.04E-05,0.048
10.233,8.687000275,8.758195877,6.04E-05,0.048
10.234,8.687000275,8.743567467,6.04E-05,0.048
10.235,8.687000275,8.729375839,6.04E-05,0.048
10.236,8.687000275,8.715614319,6.04E-05,0.048
10.237,8.687000275,8.702277184,6.04E-05,0.048
10.238,8.687000275,8.689357758,6.04E-05,0.048
10.239,8.687000275,8.676849365,6.04E-05,0.048
10.24,8.687000275,8.664744377,6.04E-05,0.048
10.241,8.687000275,8.653038025,6.04E-05,0.048
10.242,8.687000275,8.641722679,6.04E-05,0.048
10.243,8.687000275,8.630791664,6.04E-05,0.048
10.244,8.687000275,8.620240211,6.04E-05,0.048
10.245,8.687000275,8.610061646,6.04E-05,0.048
10.246,8.687000275,8.600248337,6.04E-05,0.048
10.247,8.687000275,8.590795517,6.04E-05,0.048
10.248,8.687000275,8.581695557,6.04E-05,0.048
10.249,8.687000275,8.572944641,6.04E-05,0.048
10.25,8.687000275,8.564534187,6.04E-05,0.048
10.251,8.687000275,8.556459427,6.04E-05,0.048
10.252,8.687000275,8.548714638,6.04E-05,0.048
10.253,8.687000275,8.541293144,6.04E-05,0.048
10.254,8.687000275,8.534189224,6.04E-05,0.048
10.255,8.687000275,8.527397156,6.04E-05,0.048
10.256,8.687000275,8.52091217,6.04E-05,0.048
10.257,9.36700058,8.539226532,6.04E-05,0.048
10.258,9.36700058,8.557388306,6.04E-05,0.048
10.259,9.36700058,8.575396538,6.04E-05,0.048
10.26,9.36700058,8.593248367,6.04E-05,0.048
10.261,9.36700058,8.610942841,6.04E-05,0.048
10.262,9.36700058,8.628479004,6.04E-05,0.048
10.263,9.36700058,8.64585495,6.04E-05,0.048
10.264,9.36700058,8.663068771,6.04E-05,0.048
10.265,9.36700058,8.680120468,6.04E-05,0.048
10.266,9.36700058,8.697009087,6.04E-05,0.048
10.267,9.36700058,8.713732719,6.04E-05,0.048
10.268,9.36700058,8.730289459,6.04E-05,0.048
10.269,9.36700058,8.74668026,6.04E-05,0.048
10.27,9.36700058,8.76290226,6.04E-05,0.048
10.271,9.36700058,8.77895546,6.04E-05,0.048
10.272,9.36700058,8.794838905,6.04E-05,0.048
10.273,9.36700058,8.81055069,6.04E-05,0.048
10.274,9.36700058,8.826091766,6.04E-05,0.048
10.275,9.36700058,8.841460228,6.04E-05,0.048
10.276,9.36700058,8.856656075,6.04E-05,0.048
10.277,9.36700058,8.871677399,6.04E-05,0.048
10.278,9.36700058,8.886525154,6.04E-05,0.048
10.279,9.36700058,8.901197433,6.04E-05,0.048
10.28,9.36700058,8.915694237,6.04E-05,0.048
10.281,9.36700058,8.930015564,6.04E-05,0.048
10.282,9.36700058,8.944159508,6.04E-05,0.048
10.283,9.36700058,8.958127975,6.04E-05,0.048
10.284,9.36700058,8.971918106,6.04E-05,0.048
10.285,9.36700058,8.985531807,6.04E-05,0.048
10.286,9.36700058,8.998967171,6.04E-05,0.048
10.287,9.36700058,9.012225151,6.04E-05,0.048
10.288,9.36700058,9.025304794,6.04E-05,0.048
10.289,9.36700058,9.0382061,6.04E-05,0.048
10.29,9.36700058,9.050930023,6.04E-05,0.048
10.291,9.36700058,9.063474655,6.04E-05,0.048
10.292,9.36700058,9.075841904,6.04E-05,0.048
10.293,9.36700058,9.088029861,6.04E-05,0.048
10.294,9.36700058,9.100040436,6.04E-05,0.048
10.295,9.36700058,9.111873627,6.04E-05,0.048
10.296,9.36700058,9.123528481,6.04E-05,0.048
10.297,9.36700058,9.135004997,6.04E-05,0.048
10.298,9.36700058,9.146305084,6.04E-05,0.048
10.299,9.36700058,9.157427788,6.04E-05,0.048
10.3,9.36700058,9.168374062,6.04E-05,0.048
10.301,9.36700058,9.179143906,6.04E-05,0.048
10.302,9.36700058,9.18973732,6.04E-05,0.048
10.303,9.36700058,9.200156212,6.04E-05,0.048
10.304,9.36700058,9.210399628,6.04E-05,0.048
10.305,9.36700058,9.220468521,6.04E-05,0.048
10.306,9.36700058,9.230362892,6.04E-05,0.048
10.307,9.36700058,9.240084648,6.04E-05,0.048
10.308,9.36700058,9.249632835,6.04E-05,0.048
10.309,9.36700058,9.259009361,6.04E-05,0.048
10.31,9.36700058,9.268215179,6.04E-05,0.048
10.311,9.36700058,9.277249336,6.04E-05,0.048
10.312,9.36700058,9.286113739,6.04E-05,0.048
10.313,9.36700058,9.294809341,6.04E-05,0.048
10.314,9.36700058,9.303336143,6.04E-05,0.048
10.315,9.36700058,9.311696053,6.04E-05,0.048
10.316,9.36700058,9.319889069,6.04E-05,0.048
10.317,9.690000534,9.339553833,6.04E-05,0.048
10.318,9.690000534,9.358840942,6.04E-05,0.048
10.319,9.690000534,9.377754211,6.04E-05,0.048
10.32,9.690000534,9.396295547,6.04E-05,0.048
10.321,9.690000534,9.414468765,6.04E-05,0.048
10.322,9.690000534,9.432275772,6.04E-05,0.048
10.323,9.690000534,9.449720383,6.04E-05,0.048
10.324,9.690000534,9.466806412,6.04E-05,0.048
10.325,9.690000534,9.483535767,6.04E-05,0.048
10.326,9.690000534,9.499911308,6.04E-05,0.048
10.328,9.690000534,9.531615257,6.04E-05,0.048
10.328,9.690000534,9.531615257,6.04E-05,0.048
10.329,9.690000534,9.546949387,6.04E-05,0.048
10.33,9.690000534,9.561943054,6.04E-05,0.048
10.331,9.690000534,9.576599121,6.04E-05,0.048
10.332,9.690000534,9.590920448,6.04E-05,0.048
10.333,9.690000534,9.604910851,6.04E-05,0.048
10.334,9.690000534,9.618573189,6.04E-05,0.048
10.335,9.690000534,9.631911278,6.04E-05,0.048
10.336,9.690000534,9.644927979,6.04E-05,0.048
10.337,9.690000534,9.657626152,6.04E-05,0.048
10.338,9.690000534,9.670010567,6.04E-05,0.048
10.339,9.690000534,9.682082176,6.04E-05,0.048
10.34,9.690000534,9.693846703,6.04E-05,0.048
10.341,9.690000534,9.705306053,6.04E-05,0.048
10.342,9.690000534,9.716463089,6.04E-05,0.048
10.343,9.690000534,9.727323532,6.04E-05,0.048
10.344,9.690000534,9.737888336,6.04E-05,0.048
10.345,9.690000534,9.748161316,6.04E-05,0.048
10.346,9.690000534,9.75814724,6.04E-05,0.048
10.347,9.690000534,9.767848015,6.04E-05,0.048
10.348,9.690000534,9.77726841,6.04E-05,0.048
10.349,9.690000534,9.786410332,6.04E-05,0.048
10.35,9.690000534,9.795277596,6.04E-05,0.048
10.351,9.690000534,9.803874016,6.04E-05,0.048
10.352,9.690000534,9.812203407,6.04E-05,0.048
10.353,9.690000534,9.820268631,6.04E-05,0.048
10.354,9.690000534,9.828072548,6.04E-05,0.048
10.355,9.690000534,9.835619926,6.04E-05,0.048
10.356,9.690000534,9.842912674,6.04E-05,0.048
10.357,9.690000534,9.849955559,6.04E-05,0.048
10.358,9.690000534,9.856751442,6.04E-05,0.048
10.359,9.690000534,9.863303185,6.04E-05,0.048
10.36,9.690000534,9.869615555,6.04E-05,0.048
10.361,9.690000534,9.87569046,6.04E-05,0.048
10.362,9.690000534,9.881532669,6.04E-05,0.048
10.363,9.690000534,9.887144089,6.04E-05,0.048
10.364,9.690000534,9.892529488,6.04E-05,0.048
10.365,9.690000534,9.897691727,6.04E-05,0.048
10.366,9.690000534,9.902633667,6.04E-05,0.048
10.367,9.690000534,9.907359123,6.04E-05,0.048
10.368,9.690000534,9.91187191,6.04E-05,0.048
10.369,9.690000534,9.916174889,6.04E-05,0.048
10.37,9.690000534,9.920271873,6.04E-05,0.048
10.371,9.690000534,9.924165726,6.04E-05,0.048
10.372,9.690000534,9.927859306,6.04E-05,0.048
10.373,9.690000534,9.931357384,6.04E-05,0.048
10.374,9.690000534,9.934661865,6.04E-05,0.048
10.375,9.690000534,9.937777519,6.04E-05,0.048
10.376,9.690000534,9.940705299,6.04E-05,0.048
10.377,9.690000534,9.943450928,6.04E-05,0.048
10.378,9.690000534,9.946016312,6.04E-05,0.048
10.379,9.690000534,9.948405266,6.04E-05,0.048
10.38,9.690000534,9.950620651,6.04E-05,0.048
10.381,9.690000534,9.952665329,6.04E-05,0.048
10.382,9.690000534,9.954543114,6.04E-05,0.048
10.383,9.690000534,9.95625782,6.04E-05,0.048
10.384,9.690000534,9.957811356,6.04E-05,0.048
10.385,9.690000534,9.959206581,6.04E-05,0.048
10.386,9.690000534,9.960448265,6.04E-05,0.048
10.387,9.690000534,9.961538315,6.04E-05,0.048
10.388,9.690000534,9.962480545,6.04E-05,0.048
10.389,9.690000534,9.963276863,6.04E-05,0.048
10.39,9.690000534,9.963931084,6.04E-05,0.048
10.391,9.690000534,9.964447021,6.04E-05,0.048
10.392,9.690000534,9.964826584,6.04E-05,0.048
10.393,9.690000534,9.965072632,6.04E-05,0.048
10.394,9.690000534,9.96518898,6.04E-05,0.048
10.395,9.690000534,9.965177536,6.04E-05,0.048
10.396,9.690000534,9.965042114,6.04E-05,0.048
10.397,9.690000534,9.964785576,6.04E-05,0.048
10.398,9.690000534,9.964410782,6.04E-05,0.048
10.399,9.690000534,9.96391964,6.04E-05,0.048
10.4,9.690000534,9.963315964,6.04E-05,0.048
10.401,9.690000534,9.962602615,6.04E-05,0.048
10.402,9.690000534,9.961781502,6.04E-05,0.048
10.403,9.690000534,9.960856438,6.04E-05,0.048
10.404,9.690000534,9.95982933,6.04E-05,0.048
10.405,9.690000534,9.958703041,6.04E-05,0.048
10.406,9.690000534,9.957480431,6.04E-05,0.048
10.407,9.690000534,9.95616436,6.04E-05,0.048
10.408,9.690000534,9.954756737,6.04E-05,0.048
10.409,9.690000534,9.953261375,6.04E-05,0.048
10.41,9.690000534,9.95167923,6.04E-05,0.048
10.411,9.690000534,9.950015068,6.04E-05,0.048
10.412,9.690000534,9.94826889,6.04E-05,0.048
10.413,9.690000534,9.946444511,6.04E-05,0.048
10.414,9.690000534,9.944544792,6.04E-05,0.048
10.415,9.690000534,9.94257164,6.04E-05,0.048
10.416,9.690000534,9.940526962,6.04E-05,0.048
10.417,9.690000534,9.93841362,6.04E-05,0.048
10.418,9.690000534,9.936234474,6.04E-05,0.048
10.419,9.690000534,9.933991432,6.04E-05,0.048
10.42,9.690000534,9.931686401,6.04E-05,0.048
10.421,9.690000534,9.929322243,6.04E-05,0.048
10.422,9.690000534,9.926900864,6.04E-05,0.048
10.423,9.690000534,9.924424171,6.04E-05,0.048
10.424,9.690000534,9.921895027,6.04E-05,0.048
10.425,9.690000534,9.919315338,6.04E-05,0.048
10.426,9.690000534,9.916687012,6.04E-05,0.048
10.427,9.690000534,9.914012909,6.04E-05,0.048
10.428,9.690000534,9.911293983,6.04E-05,0.048
10.429,9.690000534,9.908533096,6.04E-05,0.048
10.43,9.690000534,9.905732155,6.04E-05,0.048
10.431,9.690000534,9.902893066,6.04E-05,0.048
10.432,9.690000534,9.900017738,6.04E-05,0.048
10.433,9.690000534,9.897107124,6.04E-05,0.048
10.434,9.690000534,9.894165039,6.04E-05,0.048
10.435,9.690000534,9.891191483,6.04E-05,0.048
10.436,9.690000534,9.888190269,6.04E-05,0.048
10.437,11.03300095,9.933548927,6.04E-05,0.048
10.438,11.03300095,9.977999687,6.04E-05,0.048
10.439,11.03300095,10.02155113,6.04E-05,0.048
10.44,11.03300095,10.06421375,6.04E-05,0.048
10.441,11.03300095,10.10599613,6.04E-05,0.048
10.442,11.03300095,10.14691067,6.04E-05,0.048
10.443,11.03300095,10.18696404,6.04E-05,0.048
10.444,11.03300095,10.22616863,6.04E-05,0.048
10.445,11.03300095,10.26453209,6.04E-05,0.048
10.446,11.03300095,10.3020649,6.04E-05,0.048
10.447,11.03300095,10.33877754,6.04E-05,0.048
10.448,11.03300095,10.37467861,6.04E-05,0.048
10.449,11.03300095,10.40977859,6.04E-05,0.048
10.45,11.03300095,10.44408607,6.04E-05,0.048
10.451,11.03300095,10.47761059,6.04E-05,0.048
10.452,11.03300095,10.51036263,6.04E-05,0.048
10.453,11.03300095,10.54235172,6.04E-05,0.048
10.454,11.03300095,10.57358551,6.04E-05,0.048
10.455,11.03300095,10.60407543,6.04E-05,0.048
10.456,11.03300095,10.63382912,6.04E-05,0.048
10.457,11.03300095,10.66285706,6.04E-05,0.048
10.458,11.03300095,10.69116879,6.04E-05,0.048
10.459,11.03300095,10.71877289,6.04E-05,0.048
10.46,11.03300095,10.7456789,6.04E-05,0.048
10.461,11.03300095,10.77189541,6.04E-05,0.048
10.462,11.03300095,10.7974329,6.04E-05,0.048
10.463,11.03300095,10.822299,6.04E-05,0.048
10.464,11.03300095,10.84650326,6.04E-05,0.048
10.465,11.03300095,10.8700552,6.04E-05,0.048
10.466,11.03300095,10.89296341,6.04E-05,0.048
10.467,11.03300095,10.91523743,6.04E-05,0.048
10.468,11.03300095,10.93688583,6.04E-05,0.048
10.469,11.03300095,10.95791721,6.04E-05,0.048
10.47,11.03300095,10.97834015,6.04E-05,0.048
10.471,11.03300095,10.99816418,6.04E-05,0.048
10.472,11.03300095,11.01739788,6.04E-05,0.048
10.473,11.03300095,11.03604889,6.04E-05,0.048
10.474,11.03300095,11.05412769,6.04E-05,0.048
10.475,11.03300095,11.07164192,6.04E-05,0.048
10.476,11.03300095,11.08860111,6.04E-05,0.048
10.477,11.03300095,11.10501194,6.04E-05,0.048
10.478,11.03300095,11.12088394,6.04E-05,0.048
10.479,11.03300095,11.1362257,6.04E-05,0.048
10.48,11.03300095,11.1510458,6.04E-05,0.048
10.481,11.03300095,11.16535187,6.04E-05,0.048
10.482,11.03300095,11.17915249,6.04E-05,0.048
10.483,11.03300095,11.19245625,6.04E-05,0.048
10.484,11.03300095,11.20527077,6.04E-05,0.048
10.485,11.03300095,11.21760559,6.04E-05,0.048
10.486,11.03300095,11.22946644,6.04E-05,0.048
10.487,11.03300095,11.24086285,6.04E-05,0.048
10.488,11.03300095,11.25180244,6.04E-05,0.048
10.489,11.03300095,11.26229382,6.04E-05,0.048
10.49,11.03300095,11.27234364,6.04E-05,0.048
10.491,11.03300095,11.28196049,6.04E-05,0.048
10.492,11.03300095,11.29115295,6.04E-05,0.048
10.493,11.03300095,11.29992676,6.04E-05,0.048
10.494,11.03300095,11.30829048,6.04E-05,0.048
10.495,11.03300095,11.31625271,6.04E-05,0.048
